run_id,run_tier,paper_result,analysis_tier,experiment_id,configuration_id,seed,mechanism_id,code_commit,config_hash,input_manifest_hash,calibration_manifest_hash,generated_at,analysis_component,route_id,diagnostic_policy_id,n_rounds,structural_regret,route_regret,alignment_budget,structural_regret_rate,route_regret_rate,alignment_budget_rate,transfer_bound_rate,transfer_slack_rate,numerical_tolerance,transfer_invariant_pass,regret_stability_slack_rate,regret_stability_tolerance,regret_stability_invariant_pass,pairwise_sign_disagreement_rate,directed_choice_disagreement_rate,ranking_reversal_rate,complete_conflict_rate,complete_conflict_count,mean_structural_conflict_margin,min_structural_conflict_margin,mean_route_conflict_margin,min_route_conflict_margin,margin_preservation_rate,mean_reversal_margin,q10_reversal_margin,generated_mean_delay,empty_arrival_clock_rate,multiarrival_clock_rate,mean_route_map_age,max_route_map_age,structural_path_hash,delay_path_hash,bundle_hash,targeted_component,target_horizon,alignment_budget_tolerance,regret_stability_utilization,utilization_defined
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:39.583308+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:39.624872+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,153.39506172839506,0.0,552.2222222222222,0.15339506172839507,0.0,0.5522222222222222,0.5522222222222222,0.39882716049382716,1e-08,True,0.39882716049382716,1e-08,True,0.40864444444444437,0.497,0.497,0.497,497,0.3086419753086419,0.3086419753086419,0.012345679012345673,0.012345679012345664,0.503,0.3086419753086419,0.3086419753086419,15.0,0.0,0.0,15.0,15,8a6e24cc07f3c0076faf49ad2267097a9b759ef15d8b6ce5dfb5417a5898dcf8,a49837125f28c5e33640a245164e5fc8e1583ffd37be965eb67d754e3341208a,f72471a2ae790fabf938e9ba57a5bb00176192d6806ffbdae7231727587e21fe,horizon_route_map,1000,1e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:39.583308+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:39.624872+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,8a6e24cc07f3c0076faf49ad2267097a9b759ef15d8b6ce5dfb5417a5898dcf8,a49837125f28c5e33640a245164e5fc8e1583ffd37be965eb67d754e3341208a,f72471a2ae790fabf938e9ba57a5bb00176192d6806ffbdae7231727587e21fe,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:39.962195+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:40.002476+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,772.2222222222222,0.0,2779.9999999999995,0.15444444444444444,0.0,0.5559999999999999,0.5559999999999999,0.4015555555555555,1e-08,True,0.4015555555555555,1e-08,True,0.41144,0.5004,0.5004,0.5004,2502,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4996,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,956f3dea9bc06ae790d51004c24e31509b0081e770c1fc56012727659e6274b9,411822371fa2bfa974e0e710c2432e78fa0b01cf83df68fc2d1050428d1ebf51,aec557de9a4e02c737e36cf0599415fd099fcc5c8cb2f8b5e7fafe565ee14122,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:39.962195+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:40.002476+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,956f3dea9bc06ae790d51004c24e31509b0081e770c1fc56012727659e6274b9,411822371fa2bfa974e0e710c2432e78fa0b01cf83df68fc2d1050428d1ebf51,aec557de9a4e02c737e36cf0599415fd099fcc5c8cb2f8b5e7fafe565ee14122,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:41.548105+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:41.584051+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1542.2839506172838,0.0,5552.222222222221,0.1542283950617284,0.0,0.5552222222222221,0.5552222222222221,0.4009938271604937,1e-08,True,0.4009938271604937,1e-08,True,0.4108644444444444,0.4997,0.4997,0.4997,4997,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5003,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,eb6c0ff3438d3dbafd3e638dbf727b195af97edd5fb636732c5b2680be6cb4bc,5132d9547d3aaaef27682b39c9bafb3b88d69ca266834f9930204b62aad73c3c,4a2b76e67ce985ac7e7bda86a9e7ae6a4b9f68a2a02b3ac78140b683556d3899,horizon_route_map,10000,0.0001,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:41.548105+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,15,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:41.584051+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,eb6c0ff3438d3dbafd3e638dbf727b195af97edd5fb636732c5b2680be6cb4bc,5132d9547d3aaaef27682b39c9bafb3b88d69ca266834f9930204b62aad73c3c,4a2b76e67ce985ac7e7bda86a9e7ae6a4b9f68a2a02b3ac78140b683556d3899,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:44.357253+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:44.402659+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,155.8641975308642,0.0,561.111111111111,0.1558641975308642,0.0,0.561111111111111,0.561111111111111,0.4052469135802468,1e-08,True,0.4052469135802468,1e-08,True,0.41522222222222216,0.505,0.505,0.505,505,0.30864197530864185,0.3086419753086419,0.012345679012345675,0.012345679012345664,0.495,0.30864197530864185,0.3086419753086419,15.0,0.0,0.0,15.0,15,bd0715b81b763d526f3c77f5cabcff41e42bd1d6fb08c27c42c0194f59b30903,5810c26d025c6ff26f73004ee1af939e72f9f15eddc8012a73cd307f3fc02309,f30b92c771d40689b98f0515fd3edc311bed3faa8823c9b370920aad21f913df,horizon_route_map,1000,1e-05,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:44.357253+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:44.402659+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,bd0715b81b763d526f3c77f5cabcff41e42bd1d6fb08c27c42c0194f59b30903,5810c26d025c6ff26f73004ee1af939e72f9f15eddc8012a73cd307f3fc02309,f30b92c771d40689b98f0515fd3edc311bed3faa8823c9b370920aad21f913df,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:44.779066+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:44.817823+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,771.9135802469135,0.0,2778.8888888888887,0.1543827160493827,0.0,0.5557777777777777,0.5557777777777777,0.401395061728395,1e-08,True,0.401395061728395,1e-08,True,0.41127555555555556,0.5002,0.5002,0.5002,2501,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4998,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,0c349967bca2089273c2b03ef41bf9c2dfdc9ebad88c2d6076d32914d1b6a766,34c139c05f9b0a2ba0d874d2c19193fe241df40dbab75a57dc361d341b8aa8ec,13e5f83d9945532c8a30a50a13d2668b0ddc8311b7a00afc755c573c835e5780,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:44.779066+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:44.817823+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0c349967bca2089273c2b03ef41bf9c2dfdc9ebad88c2d6076d32914d1b6a766,34c139c05f9b0a2ba0d874d2c19193fe241df40dbab75a57dc361d341b8aa8ec,13e5f83d9945532c8a30a50a13d2668b0ddc8311b7a00afc755c573c835e5780,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:46.261271+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:46.297867+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1544.753086419753,0.0,5561.11111111111,0.15447530864197528,0.0,0.556111111111111,0.556111111111111,0.40163580246913577,1e-08,True,0.40163580246913577,1e-08,True,0.4115222222222223,0.5005,0.5005,0.5005,5005,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.4995,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,d0216954855034a49873fb0c637273f89716e9e652ef93db1e8a0f505596cffc,c08b4f3b2f74be38891e7c34b92657384af05c2c3017190077a860ecfbbf43f1,f5b9484357140a6ad8f28f6af7795da2174f18d9c53b5ec1231fb72c3d64a786,horizon_route_map,10000,0.0001,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:46.261271+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,16,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:46.297867+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,d0216954855034a49873fb0c637273f89716e9e652ef93db1e8a0f505596cffc,c08b4f3b2f74be38891e7c34b92657384af05c2c3017190077a860ecfbbf43f1,f5b9484357140a6ad8f28f6af7795da2174f18d9c53b5ec1231fb72c3d64a786,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:49.077654+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:49.116738+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,154.01234567901236,0.0,554.4444444444443,0.15401234567901237,0.0,0.5544444444444443,0.5544444444444443,0.400432098765432,1e-08,True,0.400432098765432,1e-08,True,0.4102888888888888,0.499,0.499,0.499,499,0.30864197530864196,0.3086419753086419,0.012345679012345673,0.012345679012345664,0.501,0.30864197530864196,0.3086419753086419,15.0,0.0,0.0,15.0,15,08c11b8706fad5d51d739900cba6878ad045de0ed31fc2b17aa20ce248595203,961dfd09dfdc53c7885577056c0dc64b1ed89476ca6433562af218e1b04db83f,f7eadef4bed396baa46f84d8acf8f1e13fcb65467ca2b6f47e85534a274a19f5,horizon_route_map,1000,1e-05,0.27777777777777785,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:49.077654+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:49.116738+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,08c11b8706fad5d51d739900cba6878ad045de0ed31fc2b17aa20ce248595203,961dfd09dfdc53c7885577056c0dc64b1ed89476ca6433562af218e1b04db83f,f7eadef4bed396baa46f84d8acf8f1e13fcb65467ca2b6f47e85534a274a19f5,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:49.471720+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:49.506602+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,770.0617283950617,0.0,2772.2222222222217,0.15401234567901234,0.0,0.5544444444444443,0.5544444444444443,0.400432098765432,1e-08,True,0.400432098765432,1e-08,True,0.41028888888888887,0.499,0.499,0.499,2495,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.501,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,3f199757e9b3c9f8f6532dceb990e63d2e10ea979b3b319d08e99af6f133a209,9fc33f0ff77fce102752f5567c78674f4945287cd93030a62c9c050a42ddb154,79ee1a65e4682794d03517d9006e625731c1327688e505ff254d8b3b808891af,horizon_route_map,5000,5e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:49.471720+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:49.506602+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,3f199757e9b3c9f8f6532dceb990e63d2e10ea979b3b319d08e99af6f133a209,9fc33f0ff77fce102752f5567c78674f4945287cd93030a62c9c050a42ddb154,79ee1a65e4682794d03517d9006e625731c1327688e505ff254d8b3b808891af,horizon_route_map,5000,5e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:50.956504+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:50.998157+00:00,route_map_diagnostic,arrival_assigned,route_greedy,10000,1542.9012345679012,0.0,5554.444444444443,0.1542901234567901,0.0,0.5554444444444443,0.5554444444444443,0.40115432098765424,1e-08,True,0.40115432098765424,1e-08,True,0.41102888888888883,0.4999,0.4999,0.4999,4999,0.308641975308642,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5001,0.308641975308642,0.3086419753086419,15.0,0.0,0.0,15.0,15,b85159486c47c54d1acd9498fea0624114676b4c78ce1f2740c477200c7a45e2,402beb6153626e73d6a00f666dc583f73d23c8ccf9b224e0ae14ed98679718ed,de4288385676d7783acba2305626f359af273d5fb0ab3f3679f02bf10ddc145b,horizon_route_map,10000,0.0001,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_10000:2026-09-10T09:10:50.956504+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_10000,17,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,da85e70825466cff842b6ebf9a9b518dc6d40d23fd2f752124f37a433b92c063,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:50.998157+00:00,route_map_diagnostic,source_bound,route_greedy,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,b85159486c47c54d1acd9498fea0624114676b4c78ce1f2740c477200c7a45e2,402beb6153626e73d6a00f666dc583f73d23c8ccf9b224e0ae14ed98679718ed,de4288385676d7783acba2305626f359af273d5fb0ab3f3679f02bf10ddc145b,horizon_route_map,10000,0.0001,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:53.931082+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,18,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:53.972138+00:00,route_map_diagnostic,arrival_assigned,route_greedy,1000,155.55555555555554,0.0,559.9999999999999,0.15555555555555553,0.0,0.5599999999999998,0.5599999999999998,0.40444444444444433,1e-08,True,0.40444444444444433,1e-08,True,0.41439999999999994,0.504,0.504,0.504,504,0.3086419753086419,0.3086419753086419,0.012345679012345673,0.012345679012345664,0.496,0.3086419753086419,0.3086419753086419,15.0,0.0,0.0,15.0,15,961816bcf9963515fe9f18bbe6dfe3405933ebd79f38aa45974711a741c35ccd,e39b57f131dfb32de80d84b84a82f155750b6cf2b79dbb94a255194e1869fdf9,eec30e7500959b15dcf61bca21bcba4e5fb802684311a2c71f247bf945997956,horizon_route_map,1000,1e-05,0.2777777777777778,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_1000:2026-09-10T09:10:53.931082+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_1000,18,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,63d64e34a200ec61e73424bbad568ccfc3246f798eacff93f5f654190ad16a1d,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:53.972138+00:00,route_map_diagnostic,source_bound,route_greedy,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,961816bcf9963515fe9f18bbe6dfe3405933ebd79f38aa45974711a741c35ccd,e39b57f131dfb32de80d84b84a82f155750b6cf2b79dbb94a255194e1869fdf9,eec30e7500959b15dcf61bca21bcba4e5fb802684311a2c71f247bf945997956,horizon_route_map,1000,1e-05,,False
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:54.321594+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,18,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:54.370656+00:00,route_map_diagnostic,arrival_assigned,route_greedy,5000,771.2962962962961,0.0,2776.666666666666,0.1542592592592592,0.0,0.5553333333333332,0.5553333333333332,0.40107407407407397,1e-08,True,0.40107407407407397,1e-08,True,0.4109466666666666,0.4998,0.4998,0.4998,2499,0.30864197530864196,0.3086419753086419,0.012345679012345671,0.012345679012345664,0.5002,0.30864197530864196,0.3086419753086419,15.0,0.0,0.0,15.0,15,fa10469c6b633c304d1ba62425de3ea1024c07785db9d0995104ca81e01fff5f,9e4b81f8cf2fde8c352e00c8914fd83fe49d3c8f29df77aa51370d953b140721,de7c8a04670294248671b6fcd3099ee1b436fde8c4e4ee6f1c9d0c594fa50a0d,horizon_route_map,5000,5e-05,0.27777777777777773,True
exp1_alignment_transfer:targeted:full:targeted_systematic_horizon_5000:2026-09-10T09:10:54.321594+00:00,paper,True,targeted,exp1_alignment_transfer,targeted_systematic_horizon_5000,18,systematic_misbinding,3ddb55654ed7020ccecce1477ee0dd89c92f37d7,1738aa639b37c24c9a687969970adb435313e91ca717b336ca50525dd7d4e928,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,3ebb8ce93cecd9d76ef6358493113e3d186b46dc569038f73332c9cc58c495a3,2026-09-10T09:10:54.370656+00:00,route_map_diagnostic,source_bound,route_greedy,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,True,0.0,1e-08,True,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0,fa10469c6b633c304d1ba62425de3ea1024c07785db9d0995104ca81e01fff5f,9e4b81f8cf2fde8c352e00c8914fd83fe49d3c8f29df77aa51370d953b140721,de7c8a04670294248671b6fcd3099ee1b436fde8c4e4ee6f1c9d0c594fa50a0d,horizon_route_map,5000,5e-05,,False
