cancellation_sweep_id,shared_profile,alpha_shared,alpha_dep,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,paper_result
cancellation_shared_vs_action_dependent,state_varying_shared,0.2,1.5,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,state_varying_shared,0.2,1.5,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,state_varying_shared,0.2,1.5,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,state_varying_shared,0.2,1.5,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.012342128488269067,0.01234396053141234,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,mean_absolute_actionwise_level_error,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,mean_delta,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.0,regret_map_linf_to_structural,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,mean_absolute_actionwise_level_error,30,0.0003052280496820461,6.801084145588844e-07,0.00030394313544492165,0.00030655386706539967,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,mean_delta,30,0.003052280496820461,6.801084145588853e-06,0.0030389587009678884,0.003065293325356199,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,alignment_budget_rate,30,0.003052280496820461,6.801084145588853e-06,0.0030395244927121827,0.0030651493452023924,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.5,regret_map_linf_to_structural,30,0.00617158769445623,2.400317179871539e-07,0.0061710775410376865,0.0061719673634493145,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,mean_absolute_actionwise_level_error,30,0.0006043515383704512,1.3466146608265913e-06,0.0006018240883562184,0.0006070900869947602,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,mean_delta,30,0.006043515383704511,1.3466146608265898e-05,0.006019205028177225,0.006069056531367814,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,alignment_budget_rate,30,0.006043515383704511,1.3466146608265898e-05,0.006018224363850435,0.006068789560744867,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,0.99,regret_map_linf_to_structural,30,0.012219743635023332,4.7526280161455367e-07,0.012218776318422737,0.012220499245004238,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,mean_absolute_actionwise_level_error,30,0.0006104560993640921,1.3602168291177707e-06,0.0006078952737488597,0.0006131017933747722,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,mean_delta,30,0.006104560993640921,1.3602168291177682e-05,0.006078745601187433,0.006129812351670855,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,alignment_budget_rate,30,0.006104560993640921,1.3602168291177682e-05,0.006078662385651047,0.006130205159572472,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,mean_chi,30,0.5,0.0,0.5,0.5,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.0,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359743144e-07,0.012342139434632892,0.01234395691158713,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,mean_absolute_actionwise_level_error,30,0.0006165606603577331,1.3738189974089484e-06,0.0006139165170372763,0.0006193345897730576,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,mean_delta,30,0.006165606603577331,1.3738189974089478e-05,0.006140496324862467,0.006192334809285761,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,alignment_budget_rate,30,0.006165606603577331,1.3738189974089478e-05,0.006141017416672468,0.006193460730128364,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.01,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.012342149679890401,0.012343955914906385,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,mean_absolute_actionwise_level_error,30,0.0009156841490461381,2.0403252436766526e-06,0.0009117744026863536,0.0009196549986964718,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,mean_delta,30,0.009156841490461382,2.0403252436766522e-05,0.009117058449893994,0.00919636823194153,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,alignment_budget_rate,30,0.009156841490461382,2.0403252436766522e-05,0.009119389339017273,0.009196152423395816,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.0,1.5,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.0123421281367954,0.012343974597560535,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,mean_delta,30,4.40093332147266e-17,1.773303611150643e-19,4.368090611439612e-17,4.434743660260605e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,alignment_budget_rate,30,4.40093332147266e-17,1.773303611150643e-19,4.364841474369107e-17,4.435166585844049e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.0,regret_map_linf_to_structural,30,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,mean_delta,30,0.0030522804968204616,6.8010841455888535e-06,0.003039519942280849,0.003065515570201469,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,alignment_budget_rate,30,0.0030522804968204616,6.8010841455888535e-06,0.003039407794924125,0.0030657628050909506,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.5,regret_map_linf_to_structural,30,0.0061715876944562304,2.4003171798719556e-07,0.006171064879767596,0.006171981399713861,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,mean_delta,30,0.006043515383704511,1.3466146608265898e-05,0.006017376790404719,0.006069527489865382,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,alignment_budget_rate,30,0.006043515383704511,1.3466146608265898e-05,0.006018441170729782,0.0060700767087489725,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,0.99,regret_map_linf_to_structural,30,0.012219743635023329,4.752628016147193e-07,0.012218755548872898,0.012220501460057008,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,mean_delta,30,0.006104560993640923,1.3602168291177702e-05,0.006078178203057215,0.006131685220531884,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,alignment_budget_rate,30,0.006104560993640923,1.3602168291177702e-05,0.006078698769873131,0.006130927695852306,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,mean_chi,30,0.5,0.0,0.5,0.5,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.0,regret_map_linf_to_structural,30,0.012343175388912457,4.80063435974124e-07,0.01234206496151958,0.012343948267173938,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,mean_delta,30,0.006165606603577331,1.3738189974089468e-05,0.006139239849010326,0.006192839170633536,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,alignment_budget_rate,30,0.006165606603577331,1.3738189974089468e-05,0.0061407571586776675,0.006192200941976783,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.01,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.012342151620157399,0.012343940759839972,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,mean_absolute_actionwise_level_error,30,0.05000000000000002,2.5770405001214727e-18,0.05000000000000002,0.05000000000000002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,mean_delta,30,0.009156841490461382,2.040325243676653e-05,0.00911757146624952,0.00919605197514552,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,alignment_budget_rate,30,0.009156841490461382,2.040325243676653e-05,0.009119431666796329,0.009196763896159525,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.05,1.5,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.012342130018282485,0.012343950616859126,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,mean_delta,30,5.000564777072706e-17,1.2012110241326437e-19,4.977398123292195e-17,5.025304940694161e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,alignment_budget_rate,30,5.000564777072706e-17,1.2012110241326437e-19,4.9779777522296335e-17,5.023579237780258e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.0,regret_map_linf_to_structural,30,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,mean_delta,30,0.0030522804968204616,6.801084145588837e-06,0.0030401546445979824,0.0030657621721381185,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,alignment_budget_rate,30,0.0030522804968204616,6.801084145588837e-06,0.0030386904938199074,0.003065462061331517,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.5,regret_map_linf_to_structural,30,0.006171587694456229,2.4003171798699195e-07,0.006171072127505474,0.006171961480857252,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,mean_delta,30,0.006043515383704511,1.3466146608265908e-05,0.006017678928840187,0.0060706056687275575,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,alignment_budget_rate,30,0.006043515383704511,1.3466146608265908e-05,0.006017517965598152,0.006069184029400388,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,0.99,regret_map_linf_to_structural,30,0.012219743635023334,4.7526280161426266e-07,0.012218759445454757,0.012220493897047515,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,mean_delta,30,0.006104560993640923,1.3602168291177687e-05,0.0060779811250980574,0.0061306647083454865,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,alignment_budget_rate,30,0.006104560993640923,1.3602168291177687e-05,0.006077353885263391,0.006132078398761992,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,mean_chi,30,0.5,0.0,0.5,0.5,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.0,regret_map_linf_to_structural,30,0.012343175388912452,4.800634359741724e-07,0.012342170730641104,0.012343957115927935,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,mean_delta,30,0.006165606603577331,1.3738189974089441e-05,0.0061399190180293885,0.006193371339925335,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,alignment_budget_rate,30,0.006165606603577331,1.3738189974089441e-05,0.0061391566745551416,0.006192785017923024,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.01,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.01234219538411391,0.012343959956145237,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,mean_absolute_actionwise_level_error,30,0.10000000000000003,5.1540810002429455e-18,0.10000000000000003,0.10000000000000003,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,mean_delta,30,0.009156841490461382,2.040325243676654e-05,0.009118088059027722,0.009197012041447765,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,alignment_budget_rate,30,0.009156841490461382,2.040325243676654e-05,0.00911782202221995,0.009196041206920925,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.1,1.5,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.01234208409984611,0.012343973812966967,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,mean_delta,30,7.382705558001136e-17,2.9924019041700973e-19,7.326000917018405e-17,7.44019799473842e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,alignment_budget_rate,30,7.382705558001136e-17,2.9924019041700973e-19,7.326204920499182e-17,7.437648645118125e-17,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.0,regret_map_linf_to_structural,30,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,mean_delta,30,0.00305228049682046,6.801084145588846e-06,0.0030391608176793513,0.003064857039733521,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,alignment_budget_rate,30,0.00305228049682046,6.801084145588846e-06,0.003039539750515943,0.0030650634988268373,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.5,regret_map_linf_to_structural,30,0.006171587694456227,2.4003171798732997e-07,0.006171062783179709,0.006171971995020082,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,mean_delta,30,0.006043515383704511,1.346614660826592e-05,0.006018375341191468,0.006070790899330002,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,alignment_budget_rate,30,0.006043515383704511,1.346614660826592e-05,0.006017069954397535,0.006070068862059578,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,mean_rho,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,mean_chi,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,0.99,regret_map_linf_to_structural,30,0.012219743635023327,4.7526280161482175e-07,0.012218721713235996,0.012220490844561461,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,mean_delta,30,0.006104560993640923,1.3602168291177687e-05,0.006077930318148545,0.006130024595231017,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,alignment_budget_rate,30,0.006104560993640923,1.3602168291177687e-05,0.0060781666082125405,0.006129998030753574,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,mean_chi,30,0.5,0.0,0.5,0.5,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.0,regret_map_linf_to_structural,30,0.01234317538891245,4.800634359738864e-07,0.012342135287864802,0.012343953707455481,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,mean_delta,30,0.006165606603577331,1.3738189974089466e-05,0.006139728659558362,0.006193186954074446,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,alignment_budget_rate,30,0.006165606603577331,1.3738189974089466e-05,0.006139421045656526,0.006191629500152245,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.01,regret_map_linf_to_structural,30,0.01234317538891246,4.800634359742856e-07,0.012342196507281694,0.012343933396362645,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,mean_absolute_actionwise_level_error,30,0.20000000000000007,1.0308162000485891e-17,0.20000000000000007,0.20000000000000007,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,mean_delta,30,0.00915684149046138,2.0403252436766604e-05,0.009115811291990282,0.009197557818281521,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,alignment_budget_rate,30,0.00915684149046138,2.0403252436766604e-05,0.009117333761119189,0.009196437752726393,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,mean_rho,30,0.02222222222222223,1.2885202500607364e-18,0.02222222222222223,0.02222222222222223,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,mean_chi,30,1.0,0.0,1.0,1.0,2000,0.95,True
cancellation_shared_vs_action_dependent,static_shared,0.2,1.5,complete_conflict_rate,30,1.0,0.0,1.0,1.0,2000,0.95,True
