cancellation_sweep_id,seed,shared_profile,alpha_shared,alpha_dep,eligible_rounds,mean_absolute_actionwise_level_error,mean_delta,max_delta,alignment_budget,alignment_budget_rate,mean_rho,mean_chi,complete_conflict_rate,regret_map_linf_to_structural,optimal_mask_mismatch_count_to_structural,delta_linf_to_shared_reference,rho_linf_to_shared_reference,chi_linf_to_shared_reference,regret_map_linf_to_shared_reference,optimal_mask_mismatch_count_to_shared_reference,max_delta_over_mu_deviation,shared_component_min,shared_component_max,structural_path_hash
cancellation_shared_vs_action_dependent,7,static_shared,0.0,1.5,5000,0.0009061367320084338,0.00906136732008434,0.01851803071273971,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,0.0,0.0,0.0,0.0,0,7.771561172376096e-14,1.0,1.0,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,static_shared,0.05,1.5,5000,0.05,0.00906136732008434,0.018518030712739705,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,1.3877787807814457e-17,0.0,0.0,1.1102230246251565e-16,0,1.234345958778249e-12,1.0,1.0,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,static_shared,0.1,1.5,5000,0.1,0.00906136732008434,0.01851803071273972,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,2.6020852139652106e-17,0.0,0.0,1.1102230246251565e-16,0,1.5329959524024162e-12,1.0,1.0,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,static_shared,0.2,1.5,5000,0.2,0.009061367320084338,0.01851803071273972,45.30683660042169,0.009061367320084338,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0,3.702815831729822e-12,1.0,1.0,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,state_varying_shared,0.0,1.5,5000,0.0009061367320084338,0.00906136732008434,0.01851803071273971,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,0.0,0.0,0.0,0.0,0,7.771561172376096e-14,0.016093028838086054,1.977497329419605,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,state_varying_shared,0.05,1.5,5000,0.049474244245031024,0.00906136732008434,0.01851803071273972,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,2.688821387764051e-17,0.0,0.0,1.1102230246251565e-16,0,1.3224976669334865e-12,0.016093028838086054,1.977497329419605,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,state_varying_shared,0.1,1.5,5000,0.09893681584410162,0.009061367320084338,0.01851803071273972,45.30683660042169,0.009061367320084338,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,5.4643789493269423e-17,0.0,0.0,2.220446049250313e-16,0,2.858380199199928e-12,0.016093028838086054,1.977497329419605,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,7,state_varying_shared,0.2,1.5,5000,0.1978671719718901,0.00906136732008434,0.01851803071273972,45.3068366004217,0.00906136732008434,0.022222222222222223,1.0,1.0,0.012345353808493139,5000,9.367506770274758e-17,0.0,0.0,2.220446049250313e-16,0,6.550759934498274e-12,0.016093028838086054,1.977497329419605,6bad13c1e816ada49fbfb5f75b828736c15ac5d21735f1ab0f3049085505dea4
cancellation_shared_vs_action_dependent,8,static_shared,0.0,0.0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,0.0,5000,0.05,4.3499925883594416e-17,1.1102230246251565e-16,2.1749962941797207e-13,4.3499925883594416e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,1.8139632641068507e-09,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,0.0,5000,0.1,4.960476474025199e-17,1.1102230246251565e-16,2.4802382370125997e-13,4.960476474025199e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,1.8139632641068507e-09,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,0.0,5000,0.2,7.247535904753022e-17,1.1102230246251565e-16,3.623767952376511e-13,7.247535904753022e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,1.8139632641068507e-09,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,0.0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,0.0,5000,0.05218890720431295,3.9388978190224576e-17,1.6653345369377348e-16,1.9694489095112289e-13,3.9388978190224576e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.6653345369377348e-16,0.0,0.0,1.1102230246251565e-16,0,1.8139632641068507e-09,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,0.0,5000,0.1043778144086259,4.600105019125778e-17,1.6653345369377348e-16,2.300052509562889e-13,4.600105019125778e-17,0.0,0.0,0.0,2.220446049250313e-16,0,1.6653345369377348e-16,0.0,0.0,2.220446049250313e-16,0,4.5349081602671267e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,0.0,5000,0.2087556288172518,6.263878304935134e-17,2.220446049250313e-16,3.1319391524675666e-13,6.263878304935134e-17,0.0,0.0,0.0,2.220446049250313e-16,0,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,0,9.069816320534253e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.0,0.5,5000,0.00030615412228786456,0.0030615412228786457,0.00617214810739453,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.00617214810739453,0,0.0,0.0,0.0,0.0,0,7.0857764100651366e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,0.5,5000,0.05,0.0030615412228786457,0.006172148107394526,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.006172148107394531,0,1.734723475976807e-17,0.0,0.0,1.1102230246251565e-16,0,1.4880163767827526e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,0.5,5000,0.1,0.0030615412228786457,0.006172148107394526,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.0061721481073945175,0,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,3.046891627889181e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,0.5,5000,0.2,0.0030615412228786453,0.006172148107394526,15.307706114393227,0.0030615412228786453,0.0,0.0,0.0,0.006172148107394531,0,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0,3.046891627889181e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,0.5,5000,0.00030615412228786456,0.0030615412228786457,0.00617214810739453,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.00617214810739453,0,0.0,0.0,0.0,0.0,0,7.0857764100651366e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,0.5,5000,0.05218891933211817,0.0030615412228786457,0.006172148107394526,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.006172148107394531,0,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,7.79437070441702e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,0.5,5000,0.1043778144086259,0.0030615412228786453,0.006172148107394526,15.307706114393227,0.0030615412228786453,0.0,0.0,0.0,0.0061721481073945175,0,5.551115123125783e-17,0.0,0.0,2.220446049250313e-16,0,1.4880163767827526e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,0.5,5000,0.2087556288172518,0.0030615412228786457,0.006172148107394526,15.307706114393229,0.0030615412228786457,0.0,0.0,0.0,0.006172148107394531,0,1.0755285551056204e-16,0.0,0.0,2.220446049250313e-16,0,3.046891627889181e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.0,0.99,5000,0.0006061851621299717,0.0060618516212997174,0.012220853252641167,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641167,0,0.0,0.0,0.0,0.0,0,2.4091839634365897e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,0.99,5000,0.05,0.0060618516212997174,0.012220853252641162,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641167,0,1.5612511283791264e-17,0.0,0.0,1.1102230246251565e-16,0,5.909550626626014e-11,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,0.99,5000,0.1,0.0060618516212997174,0.012220853252641162,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641153,0,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,5.909550626626014e-11,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,0.99,5000,0.2,0.0060618516212997174,0.012220853252641162,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641167,0,6.245004513516506e-17,0.0,0.0,1.1102230246251565e-16,0,8.478860946681266e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,0.99,5000,0.0006061851621299717,0.0060618516212997174,0.012220853252641167,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641167,0,0.0,0.0,0.0,0.0,0,2.4091839634365897e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,0.99,5000,0.052189853459361786,0.0060618516212997174,0.012220853252641162,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641167,0,3.9898639947466563e-17,0.0,0.0,1.1102230246251565e-16,0,5.909550626626014e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,0.99,5000,0.10437783540300599,0.0060618516212997174,0.012220853252641162,30.30925810649859,0.0060618516212997174,0.0,0.0,0.0,0.012220853252641153,0,6.245004513516506e-17,0.0,0.0,2.220446049250313e-16,0,5.909550626626014e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,0.99,5000,0.2087556288172518,0.006061851621299718,0.012220853252641162,30.309258106498593,0.006061851621299718,0.0,0.0,0.0,0.012220853252641167,0,1.0321604682062002e-16,0.0,0.0,2.220446049250313e-16,0,5.909550626626014e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.0,1.0,5000,0.0006123082445757291,0.006123082445757291,0.012344296214789057,30.615412228786454,0.006123082445757291,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,2.220446049250313e-16,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,1.0,5000,0.05,0.0061230824457572915,0.012344296214789052,30.615412228786457,0.0061230824457572915,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,1.3877787807814457e-17,0.0,0.0,1.1102230246251565e-16,0,1.558874140883404e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,1.0,5000,0.1,0.006123082445757291,0.012344296214789052,30.615412228786454,0.006123082445757291,0.022222222222222223,0.5,0.0,0.012344296214789044,5000,2.688821387764051e-17,0.0,0.0,1.1102230246251565e-16,0,2.976032753565505e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,1.0,5000,0.2,0.006123082445757291,0.012344296214789052,30.615412228786454,0.006123082445757291,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0,6.093783255778362e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,1.0,5000,0.0006123082445757291,0.006123082445757291,0.012344296214789057,30.615412228786454,0.006123082445757291,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,2.220446049250313e-16,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,1.0,5000,0.05218988778957449,0.0061230824457572915,0.012344296214789052,30.615412228786457,0.0061230824457572915,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,2.6020852139652106e-17,0.0,0.0,2.220446049250313e-16,0,7.085798614525629e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,1.0,5000,0.10437783866423633,0.0061230824457572915,0.012344296214789052,30.615412228786457,0.0061230824457572915,0.022222222222222223,0.5,0.0,0.012344296214789044,5000,5.377642775528102e-17,0.0,0.0,2.220446049250313e-16,0,1.558874140883404e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,1.0,5000,0.2087556288172518,0.006123082445757291,0.012344296214789052,30.615412228786454,0.006123082445757291,0.022222222222222223,0.5,0.0,0.012344296214789057,5000,9.71445146547012e-17,0.0,0.0,2.220446049250313e-16,0,2.976032753565505e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.0,1.01,5000,0.0006184313270214864,0.006184313270214864,0.012467739176936948,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,2.4091839634365897e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,1.01,5000,0.05,0.006184313270214864,0.012467739176936943,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,1.8214596497756474e-17,0.0,0.0,1.1102230246251565e-16,0,2.0081136753447026e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,1.01,5000,0.1,0.006184313270214865,0.012467739176936943,30.921566351074322,0.006184313270214865,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,3.9898639947466563e-17,0.0,0.0,1.1102230246251565e-16,0,2.526794329327231e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,1.01,5000,0.2,0.006184313270214864,0.012467739176936943,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,7.28583859910259e-17,0.0,0.0,1.1102230246251565e-16,0,2.526794329327231e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,1.01,5000,0.0006184313270214864,0.006184313270214864,0.012467739176936948,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,2.4091839634365897e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,1.01,5000,0.05218992219031564,0.006184313270214865,0.012467739176936943,30.921566351074322,0.006184313270214865,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,2.5933921676823957e-11,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,1.01,5000,0.10437784192546667,0.006184313270214864,0.012467739176936943,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,5.551115123125783e-17,0.0,0.0,2.220446049250313e-16,0,2.0081136753447026e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,1.01,5000,0.2087556288172518,0.006184313270214864,0.012467739176936943,30.92156635107432,0.006184313270214864,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,1.1102230246251565e-16,0.0,0.0,2.220446049250313e-16,0,2.526794329327231e-10,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.0,1.5,5000,0.0009184623668635936,0.009184623668635936,0.018516444322183585,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,7.085887432367599e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.05,1.5,5000,0.05,0.009184623668635936,0.018516444322183592,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,1.734723475976807e-17,0.0,0.0,1.1102230246251565e-16,0,7.085887432367599e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.1,1.5,5000,0.1,0.009184623668635936,0.01851644432218358,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,2.6020852139652106e-17,0.0,0.0,1.1102230246251565e-16,0,7.085887432367599e-12,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,static_shared,0.2,1.5,5000,0.2,0.009184623668635936,0.01851644432218358,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0,8.998959355466241e-10,1.0,1.0,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.0,1.5,5000,0.0009184623668635936,0.009184623668635936,0.018516444322183585,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,0.0,0.0,0.0,0.0,0,7.085887432367599e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.05,1.5,5000,0.05219189427705729,0.009184623668635936,0.018516444322183585,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,7.085887432367599e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.1,1.5,5000,0.10437846213642786,0.009184623668635936,0.01851644432218358,45.92311834317968,0.009184623668635936,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,5.551115123125783e-17,0.0,0.0,2.220446049250313e-16,0,7.085887432367599e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,8,state_varying_shared,0.2,1.5,5000,0.2087556288172518,0.009184623668635938,0.01851644432218358,45.92311834317969,0.009184623668635938,0.022222222222222223,1.0,1.0,0.012344296214789057,5000,1.0408340855860843e-16,0.0,0.0,2.220446049250313e-16,0,7.085887432367599e-12,0.03700907781863294,1.9913677067150006,b83334272e998ef7db2cdd2cd63317895137b29beca41ea7f7137dea09f69899
cancellation_shared_vs_action_dependent,9,static_shared,0.0,0.0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.05,0.0,5000,0.05,4.469896675018958e-17,1.1102230246251565e-16,2.2349483375094792e-13,4.469896675018958e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,1.677911577488885e-11,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.1,0.0,5000,0.1,4.988232049640828e-17,1.1102230246251565e-16,2.494116024820414e-13,4.988232049640828e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,1.677911577488885e-11,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.2,0.0,5000,0.2,7.46236406001799e-17,1.1102230246251565e-16,3.731182030008995e-13,7.46236406001799e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,0,2.5168673662333273e-11,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,state_varying_shared,0.0,0.0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.029746839005370118,1.9892904787607755,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,state_varying_shared,0.05,0.0,5000,0.04732221004811483,3.8879099592548096e-17,1.6653345369377348e-16,1.9439549796274047e-13,3.8879099592548096e-17,0.0,0.0,0.0,1.1102230246251565e-16,0,1.6653345369377348e-16,0.0,0.0,1.1102230246251565e-16,0,1.677911577488885e-11,0.029746839005370118,1.9892904787607755,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,state_varying_shared,0.1,0.0,5000,0.09464442009622966,4.5098907247576036e-17,1.6653345369377348e-16,2.2549453623788018e-13,4.5098907247576036e-17,0.0,0.0,0.0,2.220446049250313e-16,0,1.6653345369377348e-16,0.0,0.0,2.220446049250313e-16,0,2.5168673662333273e-11,0.029746839005370118,1.9892904787607755,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,state_varying_shared,0.2,0.0,5000,0.1892888401924593,5.996921709217062e-17,2.220446049250313e-16,2.998460854608531e-13,5.996921709217062e-17,0.0,0.0,0.0,2.220446049250313e-16,0,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,0,1.677911577488885e-11,0.029746839005370118,1.9892904787607755,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.0,0.5,5000,0.0002998725742514264,0.002998725742514264,0.006171515708694845,14.993628712571319,0.002998725742514264,0.0,0.0,0.0,0.006171515708694845,0,0.0,0.0,0.0,0.0,0,6.550315845288424e-14,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.05,0.5,5000,0.05,0.002998725742514264,0.006171515708694841,14.993628712571319,0.002998725742514264,0.0,0.0,0.0,0.00617151570869484,0,1.734723475976807e-17,0.0,0.0,1.1102230246251565e-16,0,3.4737768217496523e-12,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.1,0.5,5000,0.1,0.002998725742514264,0.006171515708694841,14.993628712571319,0.002998725742514264,0.0,0.0,0.0,0.0061715157086948465,0,2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16,0,2.818356659162191e-12,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,static_shared,0.2,0.5,5000,0.2,0.002998725742514264,0.006171515708694841,14.993628712571319,0.002998725742514264,0.0,0.0,0.0,0.0061715157086948465,0,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0,5.571210159871498e-12,1.0,1.0,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
cancellation_shared_vs_action_dependent,9,state_varying_shared,0.0,0.5,5000,0.0002998725742514264,0.002998725742514264,0.006171515708694845,14.993628712571319,0.002998725742514264,0.0,0.0,0.0,0.006171515708694845,0,0.0,0.0,0.0,0.0,0,6.550315845288424e-14,0.029746839005370118,1.9892904787607755,cdf23c99ea1c442aa15d9b1523fa379231b42070696aa42b3e25f85bc88c21ef
