experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,geometric_matched_15,labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.2236544067041855,0.13599421064841064,1.0446678053618912,1.4905064494621094,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.4736573306933696,0.10340072074654368,1.3538294935851425,1.6795373214806812,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.4342865074064883,0.09272305722031372,1.3246785758122175,1.6186368819518553,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.4999889872687582,0.1086263148785759,1.3781546228444335,1.7166826747257398,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,causal_labeled,source_labelled,causal_regret_per_round,0.3074595397768231,0.026125315787977315,0.2679348780522916,0.35681827602446675,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,causal_em,soft_attribution_em,causal_regret_per_round,0.30898206171861364,0.027646164110068178,0.28068003785238677,0.36426916186887653,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.3056866291101747,0.022632572009022276,0.27171575910406875,0.348579301335709,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,labelled,proxy,proxy_state,causal_regret_per_round,0.3402101983858595,0.030924688682737376,0.3022270186301912,0.40147432842996605,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,naive,arrival_time_naive,causal_regret_per_round,1.0894625540220106,0.21712420998600818,0.848093908396763,1.522772292256861,0.95,shared_simulation_seed,2000,3
exp1_controlled_validity,geometric_matched_15,mixture_labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.0767667842587547,0.06375761348078593,0.9539629703125417,1.16790952663529,0.95,shared_simulation_seed,2000,3
