route_id,route_label_rate,attribution_proxy_noise_sd,shared_seed_count,mean_pairwise_gap_discrepancy_mean,mean_pairwise_gap_discrepancy_sd,mean_pairwise_gap_discrepancy_mcse,mean_pairwise_gap_discrepancy_ci_lower,mean_pairwise_gap_discrepancy_ci_upper,route_optimal_set_conflict_rate_mean,route_optimal_set_conflict_rate_sd,route_optimal_set_conflict_rate_mcse,route_optimal_set_conflict_rate_ci_lower,route_optimal_set_conflict_rate_ci_upper,pairwise_gap_sign_disagreement_rate_mean,pairwise_gap_sign_disagreement_rate_sd,pairwise_gap_sign_disagreement_rate_mcse,pairwise_gap_sign_disagreement_rate_ci_lower,pairwise_gap_sign_disagreement_rate_ci_upper,mean_round_max_gap_defect_mean,mean_round_max_gap_defect_sd,mean_round_max_gap_defect_mcse,mean_round_max_gap_defect_ci_lower,mean_round_max_gap_defect_ci_upper,margin_certificate_rate_mean,margin_certificate_rate_sd,margin_certificate_rate_mcse,margin_certificate_rate_ci_lower,margin_certificate_rate_ci_upper,population_action_gap_defect_mean,population_action_gap_defect_sd,population_action_gap_defect_mcse,population_action_gap_defect_ci_lower,population_action_gap_defect_ci_upper,run_id,run_tier,paper_result,experiment_id,module_id,analysis_tier,code_commit,config_hash,source_code_hash,calibration_hash,result_schema,seed_or_replication,panel,audit_design_id,audit_evidence_rate,bias,bias_mcse,rmse,rmse_mcse,rmse_mcse_method,sd,mae,monte_carlo_replications,estimability_rate,mean_labelled_sample_size,mean_effective_sample_size,mean_effective_to_labelled_ratio,mean_effective_to_population_ratio,mean_weight_min,mean_weight_median,mean_weight_p95,mean_weight_max,mean_weight_cv,mean_lower_clip_fraction,mean_upper_clip_fraction,mean_minimum_inclusion_probability,mean_maximum_inclusion_probability
proxy_label,0.7,0.25,100.0,0.0086951808340326,0.0006620657781891,6.620657781891223e-05,0.0085678337358891,0.0088271141568733,0.0077705263157894,0.0016579815678129,0.0001657981567812,0.0074526315789473,0.0081074210526315,0.0151468538011695,0.0011733376368793,0.0001173337636879,0.0149259181286549,0.0153760970760233,0.0291393742682267,0.0021210128174027,0.0002121012817402,0.0287177030757264,0.0295461059036067,0.9709515789473684,0.003337709542328,0.0003337709542328,0.9703178947368424,0.9716336842105262,0.0291393742682267,0.0021210128174027,0.0002121012817402,0.0287257195355246,0.0295334135549264,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,0.7,1.0,100.0,0.016629567823261,0.0011405879433637,0.0001140587943363,0.016408986192165,0.0168515985209684,0.0190778947368421,0.0022457695320963,0.0002245769532096,0.0186463157894736,0.0195242105263157,0.0313391345029239,0.0029713132748139,0.0002971313274813,0.0307709730994152,0.0319382807017543,0.0532249666015195,0.0034146009615449,0.0003414600961544,0.0525460198270417,0.0539164744715659,0.9508063157894736,0.0041042466605054,0.0004104246660505,0.9499705263157896,0.951562210526316,0.0532249666015195,0.0034146009615449,0.0003414600961544,0.0525593398905315,0.0538864453533767,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.0,0.25,100.0,0.0281809407814924,0.0013889088163593,0.0001388908816359,0.027908575780559,0.0284530793774254,0.0216926315789473,0.0036154649468563,0.0003615464946856,0.0209892105263157,0.0224105789473684,0.0331511578947368,0.0014923448218363,0.0001492344821836,0.0328724842105263,0.033430580116959,0.0934331862293144,0.0043170685750981,0.0004317068575098,0.0926227370876233,0.0942567378865272,0.9019494736842104,0.0077032525708743,0.0007703252570874,0.9004228947368422,0.9035201578947368,0.0934331862293144,0.0043170685750981,0.0004317068575098,0.0925701988820084,0.0942915336515686,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.3,0.25,100.0,0.0211040902856784,0.0011200202719883,0.0001120020271988,0.0208824404152419,0.0213276986048103,0.0168042105263157,0.0028937756850006,0.0002893775685,0.0162652105263157,0.0173664210526315,0.026959812865497,0.0014485129825365,0.0001448512982536,0.0266788140350877,0.0272412198830409,0.070008684258589,0.0034853643542092,0.0003485364354209,0.0693152003551409,0.0706962645842812,0.9302589473684212,0.0057225442594305,0.000572254425943,0.929146894736842,0.9313115789473684,0.070008684258589,0.0034853643542092,0.0003485364354209,0.0693129788901403,0.0706806576302592,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,0.7,0.25,100.0,0.0095247990257721,0.000708674899565,7.086748995650226e-05,0.0093775326700673,0.0096611071374692,0.0064905263157894,0.0014403630185572,0.0001440363018557,0.0061978947368421,0.0067705789473684,0.0150809356725146,0.0011792759359761,0.0001179275935976,0.0148573099415204,0.0153221567251461,0.0316649391988582,0.0022513029514946,0.0002251302951494,0.0312523194298811,0.0320864020836872,0.972183157894737,0.0032392366328283,0.0003239236632828,0.9715493684210528,0.9728126842105264,0.0316649391988582,0.0022513029514946,0.0002251302951494,0.0312257790987973,0.0321284379839861,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
proxy_label_smooth_robustness,1.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
source_bound,1.0,0.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_a_route_alignment,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,a_route_alignment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_ipw,0.1,0.0001774859682077,8.278551596976069e-05,0.0026226111952852,7.28078798291764e-05,squared_error_delta,0.0031190576603669,0.0020391730214114,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_ipw,0.3,7.246185987611081e-05,3.351293024100507e-05,0.0010617175226875,2.676104109615549e-05,squared_error_delta,0.0019868154814344,0.0008316795842705,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_ipw,0.5,2.4227530612002616e-05,2.0060932645076783e-05,0.0006345278172084,1.51481972679273e-05,squared_error_delta,0.0018205759339171,0.0005008176980163,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_unweighted,0.1,0.0316266553340589,0.0001398737906621,0.031934157891766,0.0001403904513392,squared_error_delta,0.0054046194724161,0.0316266553340589,1000.0,1.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_20260817T071019Z_7d7146b7,full,False,exp4_controlled_route_audit,module_b_audit_reliability,primary,23199c4827c06f76d1d9a7a4fc39e56e21eb26b8,969661f6374bc82caef3a93573f0cca950b808a0fda426e1d0b4236cd98b5377,09ee24069d13022c183bf11e1a77a50f199e568d0470a58060967b45016a0964,8176e473628088778162119d7b32a639e778f5e5b2b4885a2d7310c2dc103a97,exp4_controlled_route_audit_v3,aggregate,b_c_audit_performance,ambiguity_selective_unweighted,0.3,0.0165563614633544,6.43401963766532e-05,0.0166807861359758,6.501469185162061e-05,squared_error_delta,0.0034187549794552,0.0165563614633544,1000.0,1.0,,,,,,,,,,,,,
