mechanism_id,mechanism_display_name,route_id,route_display_name,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.6680466666666667,0.0033254115062385,0.6615111666666667,0.67436,2000,0.95,paper,True
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.0460866666666666,0.000928758079847,0.0443666666666666,0.0478466666666666,2000,0.95,paper,True
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.0487201391841141,0.0005964524773263,0.047578319656888,0.0498775262624965,2000,0.95,paper,True
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.36318,0.000878784426902,0.36144,0.3648468333333333,2000,0.95,paper,True
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.2640266666666667,0.0006688974172392,0.2627531666666666,0.2652735,2000,0.95,paper,True
geometric_delay,Geometric delay,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,11.60404,0.0427574731251272,11.5220845,11.683603333333332,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,generated_mean_delay,30,14.970849673202611,0.0319935514176065,14.907159477124184,15.029636764705884,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
geometric_delay,Geometric delay,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,generated_mean_delay,30,14.97058823529412,0.0551040711425653,14.85621454248366,15.07498725490196,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,alignment_budget_rate,30,0.2191296534230705,0.0016782833508448,0.2157251878257576,0.2223268697656643,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,structural_regret_rate,30,0.0274087685471754,0.0003905834165118,0.0266349006553414,0.0281631831698483,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,transfer_bound_rate,30,0.2191296534230705,0.0016782833508448,0.2158187804672875,0.2222461719848148,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,transfer_slack_rate,30,0.191720884875895,0.0013260063074486,0.1889387101837677,0.1942277090753645,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.58616,0.0025806067182898,0.5809531666666666,0.5911211666666666,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.1015733333333333,0.0010997066832896,0.0993931666666667,0.1036668333333333,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.0467384808118979,0.0005841734669123,0.0455721082114934,0.0478189746479176,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.3552133333333334,0.0006809009132317,0.3538464999999999,0.3565866666666666,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.26322,0.0006098313314954,0.2620133333333333,0.2643733333333333,2000,0.95,paper,True
mixture_delay,Mixture delay,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,10.16436,0.0687690383419948,10.038045833333332,10.300358666666666,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,generated_mean_delay,30,14.97058823529412,0.0551040711425653,14.861757189542486,15.070975163398693,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
mixture_delay,Mixture delay,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,generated_mean_delay,30,14.902045751633986,0.1889242876251344,14.538344281045749,15.284206699346404,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,alignment_budget_rate,30,0.2480882327850295,0.0023043586109974,0.2436658699178359,0.2523038978665366,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,structural_regret_rate,30,0.030269411935068,0.0004751468018375,0.029357573632411,0.0311212537470597,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,transfer_bound_rate,30,0.2480882327850295,0.0023043586109974,0.2435138469555725,0.2526679917202581,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,transfer_slack_rate,30,0.2178188208499615,0.001856919098748,0.2143999018528677,0.2215581889340388,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.6517533333333333,0.0037433611220962,0.6442574999999998,0.6586135000000001,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.0530533333333333,0.0012599920938753,0.0507398333333333,0.0556068333333333,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.0463979378369429,0.0005699075979052,0.0452981524179461,0.0475684835329878,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.36518,0.0008690515374318,0.3633133333333333,0.3668201666666667,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.2651266666666666,0.0007462693934919,0.2636996666666666,0.2664735000000001,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,11.419346666666668,0.1582803701666022,11.1186815,11.718071333333334,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,generated_mean_delay,30,14.902045751633986,0.1889242876251344,14.55072843137255,15.25581683006536,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,alignment_budget_rate,30,0.5555703703703704,0.0001360027935394,0.5553111111111111,0.5558296296296296,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,structural_regret_rate,30,0.1543251028806584,3.777855376095099e-05,0.1542489711934156,0.154395061728395,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_bound_rate,30,0.5555703703703704,0.0001360027935394,0.5553037037037036,0.5558222222222221,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_slack_rate,30,0.4012452674897118,9.82242397784738e-05,0.4010578909465019,0.401427160493827,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.5000133333333333,0.0001224025141854,0.4997798333333332,0.5002533333333333,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.4999866666666666,0.0001224025141854,0.4997533333333333,0.5002133333333333,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.3086419753086421,2.145815035340027e-17,0.308641975308642,0.3086419753086421,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
