mechanism_id,mechanism_display_name,route_id,route_display_name,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result,summary_component,feedback_binding_id,feedback_binding_display_name
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,pairwise_sign_disagreement_rate,30,0.1553748148148148,0.0017473917795713,0.1520403259259259,0.1587155407407407,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,directed_choice_disagreement_rate,30,0.6517533333333333,0.0037433611220962,0.6442665,0.6588468333333334,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,complete_conflict_rate,30,0.6517533333333333,0.0037433611220962,0.6445000000000001,0.6589200000000001,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_structural_conflict_margin,30,0.0463979378369429,0.0005699075979052,0.0452276663660364,0.047516877567082,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,min_structural_conflict_margin,30,9.408112358738792e-06,1.3902771049769195e-06,6.7851416270133255e-06,1.2149652748038576e-05,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_route_conflict_margin,30,0.0060433063578659,1.7761704918541658e-05,0.0060097418275246,0.0060770401705736,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,min_route_conflict_margin,30,5.5097156813334646e-06,1.0727045968122083e-06,3.7067610437519497e-06,7.934501646667698e-06,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.0530533333333333,0.0012599920938753,0.0507398333333333,0.0556068333333333,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.0463979378369429,0.0005699075979052,0.0452981524179461,0.0475684835329878,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.36518,0.0008690515374318,0.3633133333333333,0.3668201666666667,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.2651266666666666,0.0007462693934919,0.2636996666666666,0.2664735000000001,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,11.419346666666668,0.1582803701666022,11.1186815,11.718071333333334,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,generated_mean_delay,30,14.902045751633986,0.1889242876251344,14.55072843137255,15.25581683006536,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,regret_stability_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,pairwise_sign_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,directed_choice_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_structural_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,min_structural_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_route_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,min_route_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
state_coupled_delay,State-coupled delay,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,alignment_budget_rate,30,0.5555703703703704,0.0001360027935394,0.5553111111111111,0.5558296296296296,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,structural_regret_rate,30,0.1543251028806584,3.777855376095099e-05,0.1542489711934156,0.154395061728395,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_bound_rate,30,0.5555703703703704,0.0001360027935394,0.5553037037037036,0.5558222222222221,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,transfer_slack_rate,30,0.4012452674897118,9.82242397784738e-05,0.4010578909465019,0.401427160493827,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,regret_stability_slack_rate,30,0.4012452674897118,9.82242397784738e-05,0.4010525411522632,0.4014326440329218,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,ranking_reversal_rate,30,0.5000133333333333,0.0001224025141854,0.4997798333333332,0.5002533333333333,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,pairwise_sign_disagreement_rate,30,0.4111220740740741,0.0001006420672191,0.4109300851851851,0.4113139259259259,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,directed_choice_disagreement_rate,30,0.5000133333333333,0.0001224025141854,0.49978,0.5002466666666666,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,complete_conflict_rate,30,0.5000133333333333,0.0001224025141854,0.49978,0.50024,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_structural_conflict_margin,30,0.3086419753086421,2.145815035340027e-17,0.308641975308642,0.3086419753086421,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,min_structural_conflict_margin,30,0.3086419753086419,1.0308162000485893e-17,0.3086419753086419,0.3086419753086419,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_route_conflict_margin,30,0.0123456790123456,3.2213006251518414e-19,0.0123456790123456,0.0123456790123456,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,min_route_conflict_margin,30,0.0123456790123456,6.442601250303683e-19,0.0123456790123456,0.0123456790123456,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,margin_preservation_rate,30,0.4999866666666666,0.0001224025141854,0.4997533333333333,0.5002133333333333,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_reversal_margin,30,0.3086419753086421,2.145815035340027e-17,0.308641975308642,0.3086419753086421,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,arrival_assigned,Arrival-time assignment,mean_route_map_age,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,generated_mean_delay,30,15.0,0.0,15.0,15.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,alignment_budget_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,structural_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,route_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_bound_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,transfer_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,regret_stability_slack_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,ranking_reversal_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,pairwise_sign_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,directed_choice_disagreement_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,complete_conflict_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_structural_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,min_structural_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_route_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,min_route_conflict_margin,0,,,,,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,margin_preservation_rate,30,1.0,0.0,1.0,1.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_reversal_margin,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,empty_arrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,multiarrival_clock_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
systematic_misbinding,Systematic misbinding,source_bound,Source-bound assignment,mean_route_map_age,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,route,,
zero_delay,Zero delay,,,structural_regret_rate,30,0.1128961344263348,0.0003197841216383,0.1123011636851251,0.1134929337931929,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
zero_delay,Zero delay,,,context_constrained_regret_rate,30,0.0983372786618008,0.0003361116849287,0.097686754115815,0.0989943698422759,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
zero_delay,Zero delay,,,structural_regret_rate,30,0.1128961344263348,0.0003197841216383,0.1122714506325005,0.1135052120840204,2000,0.95,paper,True,learner,source_round,Source-round binding
zero_delay,Zero delay,,,context_constrained_regret_rate,30,0.0983372786618008,0.0003361116849287,0.0977072149126514,0.0989668396332814,2000,0.95,paper,True,learner,source_round,Source-round binding
exact_valid_shift,Exact-cardinal-valid shift,,,structural_regret_rate,30,0.1983179199999999,0.0007079707087648,0.1968407519999999,0.1996782959999999,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
exact_valid_shift,Exact-cardinal-valid shift,,,context_constrained_regret_rate,30,0.0878439999999999,0.0021206122972647,0.083828156,0.0918754079999999,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
exact_valid_shift,Exact-cardinal-valid shift,,,structural_regret_rate,30,0.13082288,0.0002590520838058,0.1303489319999999,0.131373164,2000,0.95,paper,True,learner,source_round,Source-round binding
exact_valid_shift,Exact-cardinal-valid shift,,,context_constrained_regret_rate,30,0.02034896,0.0018220429934592,0.016876264,0.0237596599999999,2000,0.95,paper,True,learner,source_round,Source-round binding
geometric_delay,Geometric delay,,,structural_regret_rate,30,0.1681658529961595,0.0010037127688585,0.1662847102190587,0.1700214146542534,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
geometric_delay,Geometric delay,,,context_constrained_regret_rate,30,0.1536069972316255,0.001038621654834,0.1516347291608356,0.1555706818861694,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
geometric_delay,Geometric delay,,,structural_regret_rate,30,0.1137261560013622,0.0003266584372667,0.1131115333422739,0.1143686861032218,2000,0.95,paper,True,learner,source_round,Source-round binding
geometric_delay,Geometric delay,,,context_constrained_regret_rate,30,0.0991673002368282,0.0003466427629741,0.0984749473167396,0.0998227448638669,2000,0.95,paper,True,learner,source_round,Source-round binding
mixture_delay,Mixture delay,,,structural_regret_rate,30,0.1573205503792844,0.0007933470196862,0.1558475169703953,0.1588657811512377,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
mixture_delay,Mixture delay,,,context_constrained_regret_rate,30,0.1427616946147504,0.0008232382232972,0.1412649138209096,0.144375432375913,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
mixture_delay,Mixture delay,,,structural_regret_rate,30,0.1136528613322411,0.0003257563696748,0.1130227272647566,0.1142489677981056,2000,0.95,paper,True,learner,source_round,Source-round binding
mixture_delay,Mixture delay,,,context_constrained_regret_rate,30,0.0990940055677071,0.0003453891983698,0.0984212603131491,0.0997550250426169,2000,0.95,paper,True,learner,source_round,Source-round binding
state_coupled_delay,State-coupled delay,,,structural_regret_rate,30,0.1653264348077031,0.0011001984673942,0.1631857018214438,0.1674824916856372,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
state_coupled_delay,State-coupled delay,,,context_constrained_regret_rate,30,0.1507675790431691,0.0011264790875672,0.1485804637310804,0.1529116902616848,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
state_coupled_delay,State-coupled delay,,,structural_regret_rate,30,0.1137230765725029,0.0003252434897987,0.1131346615089597,0.1143063980382236,2000,0.95,paper,True,learner,source_round,Source-round binding
state_coupled_delay,State-coupled delay,,,context_constrained_regret_rate,30,0.099164220807969,0.000345484609909,0.0984774395808265,0.0998348452843884,2000,0.95,paper,True,learner,source_round,Source-round binding
systematic_misbinding,Systematic misbinding,,,structural_regret_rate,30,0.1784710288065843,0.0006213467511389,0.1772179053497942,0.1796444506172839,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
systematic_misbinding,Systematic misbinding,,,context_constrained_regret_rate,30,0.1597921810699588,0.0006434676314305,0.1585673148148148,0.161028818930041,2000,0.95,paper,True,learner,arrival_clock,Arrival-clock binding
systematic_misbinding,Systematic misbinding,,,structural_regret_rate,30,0.1070820576131687,0.0002778046672467,0.1065167407407407,0.1076132716049382,2000,0.95,paper,True,learner,source_round,Source-round binding
systematic_misbinding,Systematic misbinding,,,context_constrained_regret_rate,30,0.0884032098765432,0.0002643740208271,0.0878505308641975,0.0888948230452675,2000,0.95,paper,True,learner,source_round,Source-round binding
exact_valid_shift,Exact-cardinal-valid shift,,,arrival_minus_source_regret_rate,30,0.06749504,0.0006893566505583,0.066203312,0.0688731239999999,2000,0.95,paper,True,paired_contrast,,
geometric_delay,Geometric delay,,,arrival_minus_source_regret_rate,30,0.0544396969947972,0.0009099556034461,0.0527156886768948,0.0562251062260916,2000,0.95,paper,True,paired_contrast,,
mixture_delay,Mixture delay,,,arrival_minus_source_regret_rate,30,0.0436676890470432,0.000618131934212,0.0425063025784628,0.0448419154064721,2000,0.95,paper,True,paired_contrast,,
state_coupled_delay,State-coupled delay,,,arrival_minus_source_regret_rate,30,0.0516033582352001,0.0009358822728586,0.049811923229285,0.0533845024249466,2000,0.95,paper,True,paired_contrast,,
systematic_misbinding,Systematic misbinding,,,arrival_minus_source_regret_rate,30,0.0713889711934156,0.0006160476193836,0.0701656604938271,0.0726065514403292,2000,0.95,paper,True,paired_contrast,,
zero_delay,Zero delay,,,arrival_minus_source_regret_rate,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True,paired_contrast,,
