experiment_id,subexperiment_id,setting_id,delay_setting,delay_family,setting_role,policy_dependent_delay,regime,method,method_id,method_display_name,information_interface,reference_role,diagnostic_only,deployable,run_mode,paper_result,input_data_status,n_seeds,ci_level,uncertainty_unit,n_bootstrap,mean_delay,trace_observed_mean_delay,arrival_rate,censor_ratio,ranking_reversal_rate,loss_map_mismatch_rate,delta_attr_event_per_arrival,abs_delta_attr_event_per_arrival,source_state_mismatch_mean,source_context_mismatch_mean,proxy_state_error_mean,soft_attribution_true_mass,soft_attribution_top1_accuracy,assignment_entropy,attribution_error,effective_feedback_units,n_observed_arrivals,n_soft_assignment_events
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,delayed_exp3,delayed_exp3,Delayed EXP3,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-3.500212571870622e-05,0.3953886350409252,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,sliding_window_W250,arrival_time_sliding_window_w250,Arrival time sliding window,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0004134213339607,0.1952484614336836,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,anonymous_delayed,anonymous_delayed,Anonymous delayed,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-7.264592130298836e-06,0.3942764920275228,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,causal_labeled,source_labelled,Source labelled,source_labelled,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.001201299371365,0.0614643931795385,0.0,0.0,,1.0,1.0,,0.0,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,causal_em,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0010685554606204,0.0629800512649057,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0011715805853774,0.0619260249885458,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,labelled,proxy,proxy_state,Filtered state proxy,proxy_state,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0011002554990072,0.0618850791056296,0.0,0.0,0.0,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,oracle,oracle_reference,Context oracle reference,oracle_reference,oracle_reference,False,False,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,naive,arrival_time_naive,Arrival time,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0007013633493071,0.0612788158714827,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,naive_ewma,arrival_time_ewma,Arrival time with EWMA,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-3.500212571871e-05,0.1919998679165066,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,delayed_ucb,delayed_ucb,Delayed UCB,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.001044120014364,0.0969882486967073,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,delayed_exp3,delayed_exp3,Delayed EXP3,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-1.3208349327816603e-05,0.3942111106983502,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,sliding_window_W250,arrival_time_sliding_window_w250,Arrival time sliding window,arrival_time,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0004134213339607,0.1952022322110363,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,anonymous_delayed,anonymous_delayed,Anonymous delayed,unlabelled_delayed,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-4.953130997930953e-05,0.394178750242497,0.0,0.0,,,,,,4985.0,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_labeled,source_labelled,Source labelled,source_labelled,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0011484659740538,0.0629569366535821,0.0,0.0,,,,,,1502.8,4985.0,0.0
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_em,soft_attribution_em,Soft attribution EM,partial_attribution,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0012065827110961,0.061527793256312,0.0,0.0,,0.9999999999025824,1.0,2.841830915394445e-09,9.741756660612091e-11,4985.0,4985.0,3482.2
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,Stationary geometric EM ablation,partial_attribution,diagnostic_control,True,False,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0011669576631127,0.0605054670183389,0.0,0.0,,0.0240000064026552,0.0,3.725563060407939,0.9759999935973448,4985.0,4985.0,3482.2
exp1_controlled_validity,source_binding_validity,aligned_static_delay_15,aligned_static_delay_15,fixed,static_alignment,False,mixture_labelled,proxy,proxy_state,Filtered state proxy,proxy_state,none,False,True,full,True,synthetic_complete,30,0.95,shared_simulation_seed,2000,15.0,15.0,0.997,0.003,0.0,0.0,-0.0011656368281799,0.0599678872006966,0.0,0.0,0.0,0.9999999999025004,1.0,2.8418285290604053e-09,9.749946405790409e-11,4985.0,4985.0,3482.2
