figure_id,panel_id,mechanism_id,mechanism_display_name,delay_threshold,metric_id,n_seeds,estimate,se,ci_lower,ci_upper,bootstrap_repetitions,ci_level,run_tier,paper_result
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,94,delay_survival_probability,30,0.00068,7.647402083105718e-05,0.0005333333333333,0.0008399999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,95,delay_survival_probability,30,0.0005466666666666,7.171676944172186e-05,0.0004133333333333,0.0006799999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,96,delay_survival_probability,30,0.0004399999999999,5.864367365513619e-05,0.0003266666666666,0.0005466666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,97,delay_survival_probability,30,0.0002933333333333,5.049942149055992e-05,0.0002,0.0003933333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,98,delay_survival_probability,30,0.0002,4.179864156622329e-05,0.0001266666666666,0.0002801666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,99,delay_survival_probability,30,9.333333333333334e-05,2.4882867361351372e-05,4.666666666666667e-05,0.00014,2000,0.95,paper,True
fig_exp1_delay_verification,A,exact_valid_shift,Exact-cardinal-valid shift,100,delay_survival_probability,30,0.0,0.0,0.0,0.0,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,0,delay_survival_probability,30,0.93884,0.0006798512345722,0.9375331666666664,0.9400936666666668,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,1,delay_survival_probability,30,0.8819599999999999,0.0008782636998286,0.8802933333333333,0.8836599999999997,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,2,delay_survival_probability,30,0.8277866666666667,0.0009453544410204,0.8260064999999999,0.8296134999999999,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,3,delay_survival_probability,30,0.7764333333333333,0.0009648099489266,0.774573,0.7783135,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,4,delay_survival_probability,30,0.7286400000000001,0.0011193758523617,0.7262865,0.7307070000000002,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,5,delay_survival_probability,30,0.6827333333333334,0.0012516227015251,0.6801864999999999,0.6851801666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,6,delay_survival_probability,30,0.6409333333333334,0.0012325222558279,0.6386266666666668,0.6433401666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,7,delay_survival_probability,30,0.6006133333333334,0.0011835630342059,0.5982531666666667,0.6027335,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,8,delay_survival_probability,30,0.5635333333333334,0.0011441538893896,0.5613054999999999,0.5656603333333332,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,9,delay_survival_probability,30,0.52848,0.0011122969916803,0.5262133333333334,0.5306133333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,10,delay_survival_probability,30,0.4948533333333333,0.0011279085857363,0.4926596666666666,0.4969801666666668,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,11,delay_survival_probability,30,0.46352,0.001167514306196,0.4611928333333333,0.4656468333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,12,delay_survival_probability,30,0.43468,0.0012944656732839,0.4321064999999999,0.437187,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,13,delay_survival_probability,30,0.4072533333333333,0.0011999208147564,0.4048333333333333,0.4095533333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,14,delay_survival_probability,30,0.3824466666666666,0.001128224455264,0.3803463333333332,0.3847268333333333,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,15,delay_survival_probability,30,0.3583199999999999,0.0011323701112999,0.3560993333333334,0.3604536666666666,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,16,delay_survival_probability,30,0.3362333333333333,0.0011831414770809,0.3338931666666666,0.338587,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,17,delay_survival_probability,30,0.3148333333333333,0.0011140103936176,0.3126263333333333,0.3170001666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,18,delay_survival_probability,30,0.2955266666666666,0.001165736246399,0.2933733333333333,0.2977201666666667,2000,0.95,paper,True
fig_exp1_delay_verification,A,geometric_delay,Geometric delay,19,delay_survival_probability,30,0.2766,0.0011064700005282,0.2744195,0.2787473333333333,2000,0.95,paper,True
