source_label_rate_q,proxy_noise_sigma,n_seeds,n_rows,causal_regret_per_round_mean,causal_regret_per_round_se,causal_regret_per_round_ci_low,causal_regret_per_round_ci_high,causal_regret_all_rounds_mean,causal_regret_all_rounds_se,causal_regret_all_rounds_ci_low,causal_regret_all_rounds_ci_high,final_causal_regret_mean,final_causal_regret_se,final_causal_regret_ci_low,final_causal_regret_ci_high,proxy_state_error_per_round_mean,proxy_state_error_per_round_se,proxy_state_error_per_round_ci_low,proxy_state_error_per_round_ci_high,absolute_proxy_distortion_per_round_mean,absolute_proxy_distortion_per_round_se,absolute_proxy_distortion_per_round_ci_low,absolute_proxy_distortion_per_round_ci_high,proxy_ranking_reversal_rate_mean,proxy_ranking_reversal_rate_se,proxy_ranking_reversal_rate_ci_low,proxy_ranking_reversal_rate_ci_high,mean_delay_mean,mean_delay_se,mean_delay_ci_low,mean_delay_ci_high,pending_at_horizon_mean,pending_at_horizon_se,pending_at_horizon_ci_low,pending_at_horizon_ci_high,pending_fraction_mean,pending_fraction_se,pending_fraction_ci_low,pending_fraction_ci_high,source_state_mismatch_mean,source_state_mismatch_se,source_state_mismatch_ci_low,source_state_mismatch_ci_high,ranking_reversal_rate_mean,ranking_reversal_rate_se,ranking_reversal_rate_ci_low,ranking_reversal_rate_ci_high,wrong_assignment_rate_mean,wrong_assignment_rate_se,wrong_assignment_rate_ci_low,wrong_assignment_rate_ci_high,labelled_arrival_fraction_mean,labelled_arrival_fraction_se,labelled_arrival_fraction_ci_low,labelled_arrival_fraction_ci_high,oracle_normalized_recovery_mean,oracle_normalized_recovery_se,oracle_normalized_recovery_ci_low,oracle_normalized_recovery_ci_high,source_labelled_normalized_recovery_mean,source_labelled_normalized_recovery_se,source_labelled_normalized_recovery_ci_low,source_labelled_normalized_recovery_ci_high,ci_level,uncertainty_unit,n_bootstrap
0.3,0.25,3,3,0.4419879077933329,0.007144930455036801,,,0.44946374086548996,0.006431723199291806,,,2247.3187043274497,32.15861599645892,,,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.30670137498331324,0.004340079617409905,,,0.2699066424227854,0.0230892414406805,,,0.49592098393917533,0.030812525593990395,,,,fast_preview_point_estimate_only,0
0.3,0.5,3,3,0.4415594140311956,0.007717565592696819,,,0.4491058575812585,0.007302355731110314,,,2245.5292879062927,36.511778655551566,,,0.7927755105123766,0.003812148820922025,,,0.14755386475738574,0.0009179961898425197,,,0.6294666666666666,0.00639305178385966,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.30670137498331324,0.004340079617409905,,,0.27099142465230686,0.01639105163629491,,,0.4991379268552137,0.024005586901514407,,,,fast_preview_point_estimate_only,0
0.3,1.0,3,3,0.45342511602190766,0.01348218999719982,,,0.4609664448229172,0.012244380732042294,,,2304.832224114586,61.221903660211616,,,1.5855510210247532,0.00762429764184405,,,0.17168065812649322,0.0011085747879200157,,,0.7636666666666666,0.00513333333333336,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.30670137498331324,0.004340079617409905,,,0.2507743482807976,0.0329945294007174,,,0.45976927366701753,0.050107062704820696,,,,fast_preview_point_estimate_only,0
0.5,0.05,3,3,0.3705197543227967,0.008669629144835366,,,0.3811223930779534,0.007734777857803834,,,1905.611965389767,38.673889289019094,,,0.07927755105123764,0.00038121488209220635,,,0.016167064419558168,0.0002439208068802727,,,0.0051333333333333335,0.0002403700850309327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.5062074489387264,0.004526493614520343,,,0.3878249242972049,0.023803413314145976,,,0.7134729157167978,0.026091490613914546,,,,fast_preview_point_estimate_only,0
0.5,0.1,3,3,0.37444790268363515,0.010949489433322905,,,0.384787165996377,0.009950085309781635,,,1923.9358299818853,49.75042654890815,,,0.15855510210247528,0.0007624297641843934,,,0.0351911322891161,0.0004674210590202574,,,0.07406666666666667,0.004330255317081327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.5062074489387264,0.004526493614520343,,,0.38124163113103915,0.027482116426960912,,,0.7009981420441479,0.033492039545478226,,,,fast_preview_point_estimate_only,0
0.5,0.25,3,3,0.3777272794706519,0.006652474413857693,,,0.3881377125660023,0.00603540927208038,,,1940.6885628300115,30.177046360401786,,,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.5062074489387264,0.004526493614520343,,,0.37602768381741947,0.020598862256563474,,,0.6920094740163072,0.02063698842505493,,,,fast_preview_point_estimate_only,0
0.5,0.5,3,3,0.37677182395074893,0.010532007808927412,,,0.3871366848026079,0.009830991920297249,,,1935.68342401304,49.15495960148627,,,0.7927755105123766,0.003812148820922025,,,0.14755386475738574,0.0009179961898425197,,,0.6294666666666666,0.00639305178385966,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.5062074489387264,0.004526493614520343,,,0.37739258497501127,0.02730190675622829,,,0.6938558496008861,0.033110345637487396,,,,fast_preview_point_estimate_only,0
0.5,1.0,3,3,0.38072123003846675,0.009001126819839401,,,0.39060810089397785,0.007944228827826928,,,1953.0405044698894,39.72114413913452,,,1.5855510210247532,0.00762429764184405,,,0.17168065812649322,0.0011085747879200157,,,0.7636666666666666,0.00513333333333336,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.5062074489387264,0.004526493614520343,,,0.3709651274512252,0.024615530195987206,,,0.6822770521701171,0.028424540074071407,,,,fast_preview_point_estimate_only,0
0.7,0.05,3,3,0.3294383901631732,0.009852167442414187,,,0.3412860885839404,0.008986896795892051,,,1706.4304429197018,44.93448397946023,,,0.07927755105123764,0.00038121488209220635,,,0.016167064419558168,0.0002439208068802727,,,0.0051333333333333335,0.0002403700850309327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.7073821919636898,0.0038730380660536644,,,0.45561875345497577,0.024394481398366034,,,0.8385883486570096,0.024552305623284528,,,,fast_preview_point_estimate_only,0
0.7,0.1,3,3,0.3240523642534671,0.008434442576713422,,,0.336264421002649,0.007687613595756718,,,1681.322105013245,38.4380679787836,,,0.15855510210247528,0.0007624297641843934,,,0.0351911322891161,0.0004674210590202574,,,0.07406666666666667,0.004330255317081327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.7073821919636898,0.0038730380660536644,,,0.46456596142349565,0.02209992156969316,,,0.8552915945534854,0.019518018118636613,,,,fast_preview_point_estimate_only,0
0.7,0.25,3,3,0.3244459132745796,0.007911453760104034,,,0.336721300712233,0.007226869783603556,,,1683.6065035611653,36.134348918017864,,,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.7073821919636898,0.0038730380660536644,,,0.4639589437181568,0.020994452468860596,,,0.8543051282897052,0.018014931260041285,,,,fast_preview_point_estimate_only,0
0.7,0.5,3,3,0.3241014849586285,0.006163406152150637,,,0.33703974570102485,0.005980617653218341,,,1685.1987285051243,29.90308826609174,,,0.7927755105123766,0.003812148820922025,,,0.14755386475738574,0.0009179961898425197,,,0.6294666666666666,0.00639305178385966,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.7073821919636898,0.0038730380660536644,,,0.46464278147813776,0.017572406040497677,,,0.8559343418744226,0.013187605518458673,,,,fast_preview_point_estimate_only,0
0.7,1.0,3,3,0.33178038183800074,0.007479184071977875,,,0.344307758877999,0.006614122564201372,,,1721.5387943899952,33.07061282100684,,,1.5855510210247532,0.00762429764184405,,,0.17168065812649322,0.0011085747879200157,,,0.7636666666666666,0.00513333333333336,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,0.7073821919636898,0.0038730380660536644,,,0.4518318209601962,0.021062850184731165,,,0.8318570009871991,0.017867981531305446,,,,fast_preview_point_estimate_only,0
1.0,0.05,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,0.07927755105123764,0.00038121488209220635,,,0.016167064419558168,0.0002439208068802727,,,0.0051333333333333335,0.0002403700850309327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,0.5425653702310881,0.01405410998909961,,,1.0,0.0,,,,fast_preview_point_estimate_only,0
1.0,0.1,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,0.15855510210247528,0.0007624297641843934,,,0.0351911322891161,0.0004674210590202574,,,0.07406666666666667,0.004330255317081327,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,0.5425653702310881,0.01405410998909961,,,1.0,0.0,,,,fast_preview_point_estimate_only,0
1.0,0.25,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,0.3963877552561883,0.0019060744104610252,,,0.0927380978611997,0.0009083933921204953,,,0.3964666666666667,0.005658425379712787,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,0.5425653702310881,0.01405410998909961,,,1.0,0.0,,,,fast_preview_point_estimate_only,0
1.0,0.5,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,0.7927755105123766,0.003812148820922025,,,0.14755386475738574,0.0009179961898425197,,,0.6294666666666666,0.00639305178385966,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,0.5425653702310881,0.01405410998909961,,,1.0,0.0,,,,fast_preview_point_estimate_only,0
1.0,1.0,3,3,0.2769291136819314,0.004141139592161157,,,0.29093971467017155,0.0036365054466154356,,,1454.698573350858,18.182527233077174,,,1.5855510210247532,0.00762429764184405,,,0.17168065812649322,0.0011085747879200157,,,0.7636666666666666,0.00513333333333336,,,2.0,0.0,,,6.0,0.0,,,0.0012,0.0,,,0.31056787502462857,0.0036515013537692952,,,0.1661994393271926,0.0017030237381088149,,,0.0,0.0,,,1.0,0.0,,,0.5425653702310881,0.01405410998909961,,,1.0,0.0,,,,fast_preview_point_estimate_only,0
