experiment_id,delay_setting,regime,method,method_id,metric_id,mean,se,bootstrap_ci_lower,bootstrap_ci_upper,ci_level,uncertainty_unit,n_bootstrap,n
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_em,soft_attribution_em,causal_regret_per_round,0.03239901234567891,0.0003492770159134622,0.031665514403292086,0.03301736625514393,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,causal_em_misspecified,soft_attribution_em_stationary_ablation,causal_regret_per_round,0.11604148148148226,0.015786315075177314,0.08893598353909563,0.14544103703703892,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,aligned_static_delay_15,unlabelled,proxy,proxy_state,causal_regret_per_round,0.032582716049382614,0.0003833024981731165,0.03184434567901226,0.03331690534979414,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,oracle,oracle_reference,causal_regret_per_round,0.0,0.0,0.0,0.0,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,naive,arrival_time_naive,causal_regret_per_round,1.1386709041445864,0.031659080303957685,1.079665131226581,1.1991928067817785,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,naive_ewma,arrival_time_ewma,causal_regret_per_round,1.1468563000963925,0.023724759693687168,1.1023525990248884,1.19247030630198,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,delayed_ucb,delayed_ucb,causal_regret_per_round,1.1580085776471907,0.030906923817884974,1.1015235810566244,1.219553957402623,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,delayed_exp3,delayed_exp3,causal_regret_per_round,1.538615410977084,0.023636788431298572,1.4907769094671726,1.5848813435143014,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,sliding_window_W250,arrival_time_sliding_window_w250,causal_regret_per_round,1.4848218242026394,0.02440589673059195,1.4368123643362756,1.5352356750228355,0.95,shared_simulation_seed,2000,30
exp1_controlled_validity,geometric_matched_15,labelled,anonymous_delayed,anonymous_delayed,causal_regret_per_round,1.5424156232509674,0.021916995793744152,1.5032582790991342,1.5854799520125693,0.95,shared_simulation_seed,2000,30
