experiment_id,delay_setting,delay_family,setting_role,policy_dependent_delay,regime,method,n_seeds,mean_final_Rc,se_final_Rc,ci95_low,ci95_high,mean_delay,trace_observed_mean_delay,arrival_rate
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,anonymous_delayed,30,7769.334073404922,118.45053397503234,7537.171026813859,8001.497119995985,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_em,30,2374.1686323289437,69.48434147902594,2237.979323030053,2510.3579416278344,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_em_misspecified,30,2389.24044239148,68.56530830036294,2254.8524381227685,2523.6284466601915,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,causal_labeled,30,2637.3046943628956,64.735965993285,2510.422201016057,2764.187187709734,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,delayed_exp3,30,7586.580146684475,112.02747892542828,7367.006287990635,7806.154005378315,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,delayed_ucb,30,4477.557457455743,85.93759370366259,4309.119773796565,4645.995141114921,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,naive,30,4226.337356987286,151.33771127172454,3929.7154428947056,4522.959271079866,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,naive_ewma,30,4368.87817219269,107.8434857216036,4157.504940178347,4580.2514042070325,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,oracle,30,0.0,0.0,0.0,0.0,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,proxy,30,2511.704058216172,78.42878370409649,2357.983642156143,2665.424474276201,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,mixture_labelled,sliding_window_W250,30,6993.625672628916,110.61425660210465,6776.821729688791,7210.429615569041,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,unlabelled,anonymous_delayed,30,7712.825272727313,120.65176931022515,7476.347804879271,7949.302740575355,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,unlabelled,causal_em,30,5365.021584162674,240.69237323221935,4893.264532627524,5836.778635697824,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,unlabelled,causal_em_misspecified,30,5412.852147132432,231.00149911535226,4960.089208866341,5865.615085398523,15.004346825333016,15.004346825333016,0.9770799999999998
exp1_controlled_identifiability_contextual,mixture_matched_15,mixture,matched_primary,False,unlabelled,causal_labeled,30,7695.555559269645,116.9098283818807,7466.412295641158,7924.698822898131,15.004346825333016,15.004346825333016,0.9770799999999998
