experiment_id,mode,config_hash,run_id,seed,delay_setting,method,T,K,D_max,mean_delay,median_delay,p90_delay,max_delay,arrival_rate,censor_rate,ranking_reversal_rate,source_state_distance_mean,source_state_distance_sum,source_state_distance_p90,final_Rc,normalized_final_Rc,auc_causal_regret,mean_instant_causal_regret,gain_vs_naive,gain_vs_naive_pct,runtime_seconds
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_naive_s004,4,0_delay,naive,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,252.5279579932145,0.12626397899660724,132.623402698791,0.12626397899660724,NA,NA,0.025571099999979197
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_causal_labelled_s004,4,0_delay,causal_labelled,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,252.5279579932145,0.12626397899660724,132.623402698791,0.12626397899660724,0.0,0.0,0.024751200000082463
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_oracle_s004,4,geom_0.15,oracle,2000,5,10,6.658,5.0,15.0,49,0.806,0.194,0.2878411910669975,0.14497917296244658,233.7064268154639,0.33673767142792455,0.0,0.0,0.0,0.0,NA,NA,0.0212547999999515
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_naive_s004,4,geom_0.15,naive,2000,5,10,6.658,5.0,15.0,49,0.806,0.194,0.2878411910669975,0.14497917296244658,233.7064268154639,0.33673767142792455,603.3372796803989,0.3016686398401994,318.55910850677714,0.3016686398401994,NA,NA,0.023955300000125135
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_causal_labelled_s004,4,geom_0.15,causal_labelled,2000,5,10,6.658,5.0,15.0,49,0.806,0.194,0.2878411910669975,0.14497917296244658,233.7064268154639,0.33673767142792455,347.2890147302849,0.17364450736514245,195.65368163734732,0.17364450736514245,256.04826495011395,42.43866135468181,0.02563540000028297
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_oracle_s004,4,piece_0.6to0.15,oracle,2000,5,10,4.215,2.0,11.0,45,0.887,0.113,0.2395715896279594,0.11790751518558243,209.16793193922322,0.25644985306223866,0.0,0.0,0.0,0.0,NA,NA,0.02260680000017601
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_naive_s004,4,piece_0.6to0.15,naive,2000,5,10,4.215,2.0,11.0,45,0.887,0.113,0.2395715896279594,0.11790751518558243,209.16793193922322,0.25644985306223866,546.0474635641183,0.27302373178205913,281.54258267779363,0.27302373178205913,NA,NA,0.025923300000158633
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_causal_labelled_s004,4,piece_0.6to0.15,causal_labelled,2000,5,10,4.215,2.0,11.0,45,0.887,0.113,0.2395715896279594,0.11790751518558243,209.16793193922322,0.25644985306223866,287.1439262805542,0.1435719631402771,154.20779844229102,0.1435719631402771,258.9035372835641,47.41410858200296,0.02536680000002889
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_oracle_s004,4,mixed_geom_0.6+0.1_w0.2,oracle,2000,5,10,8.1745,5.0,19.100000000000136,62,0.7235,0.2765,0.3061506565307533,0.1409063421259719,203.89147705628133,0.31228898664649585,0.0,0.0,0.0,0.0,NA,NA,0.025750300000254356
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_naive_s004,4,mixed_geom_0.6+0.1_w0.2,naive,2000,5,10,8.1745,5.0,19.100000000000136,62,0.7235,0.2765,0.3061506565307533,0.1409063421259719,203.89147705628133,0.31228898664649585,618.3304315501878,0.30916521577509387,321.994880652364,0.30916521577509387,NA,NA,0.025695399999676738
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_causal_labelled_s004,4,mixed_geom_0.6+0.1_w0.2,causal_labelled,2000,5,10,8.1745,5.0,19.100000000000136,62,0.7235,0.2765,0.3061506565307533,0.1409063421259719,203.89147705628133,0.31228898664649585,309.0627373534599,0.15453136867672995,168.92788579550424,0.15453136867672995,309.26769419672786,50.01657340742183,0.02589490000036676
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_oracle_s005,5,0_delay,oracle,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.025355699999636272
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_naive_s005,5,0_delay,naive,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,296.87023187743114,0.14843511593871556,168.1415275573456,0.14843511593871556,NA,NA,0.025225099999715894
toy,full,d58591a6ee,toy_full_d58591a6ee_0_delay_causal_labelled_s005,5,0_delay,causal_labelled,2000,5,10,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,296.87023187743114,0.14843511593871556,168.1415275573456,0.14843511593871556,0.0,0.0,0.026491499999792723
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_oracle_s005,5,geom_0.15,oracle,2000,5,10,6.7025,5.0,15.0,44,0.7975,0.2025,0.2921630094043887,0.14570258897768498,232.39562941940756,0.32262843546722914,0.0,0.0,0.0,0.0,NA,NA,0.02441880000014862
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_naive_s005,5,geom_0.15,naive,2000,5,10,6.7025,5.0,15.0,44,0.7975,0.2025,0.2921630094043887,0.14570258897768498,232.39562941940756,0.32262843546722914,675.0904318457851,0.33754521592289255,340.1239230334095,0.33754521592289255,NA,NA,0.026667099999940547
toy,full,d58591a6ee,toy_full_d58591a6ee_geom_0.15_causal_labelled_s005,5,geom_0.15,causal_labelled,2000,5,10,6.7025,5.0,15.0,44,0.7975,0.2025,0.2921630094043887,0.14570258897768498,232.39562941940756,0.32262843546722914,445.94171542536986,0.22297085771268493,228.31635817314032,0.22297085771268493,229.14871642041527,33.943410484117344,0.028929000000061933
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_oracle_s005,5,piece_0.6to0.15,oracle,2000,5,10,4.117,2.0,10.0,46,0.9025,0.0975,0.2409972299168975,0.11626598661441476,209.86010583901864,0.2503099291751941,0.0,0.0,0.0,0.0,NA,NA,0.02240589999973963
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_naive_s005,5,piece_0.6to0.15,naive,2000,5,10,4.117,2.0,10.0,46,0.9025,0.0975,0.2409972299168975,0.11626598661441476,209.86010583901864,0.2503099291751941,612.3427361016484,0.3061713680508242,333.23446032130187,0.3061713680508242,NA,NA,0.02762110000003304
toy,full,d58591a6ee,toy_full_d58591a6ee_piece_0.6to0.15_causal_labelled_s005,5,piece_0.6to0.15,causal_labelled,2000,5,10,4.117,2.0,10.0,46,0.9025,0.0975,0.2409972299168975,0.11626598661441476,209.86010583901864,0.2503099291751941,409.75732028752446,0.20487866014376224,224.54242420707018,0.20487866014376224,202.5854158141239,33.08366440399726,0.026623499999914202
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_oracle_s005,5,mixed_geom_0.6+0.1_w0.2,oracle,2000,5,10,8.0545,5.0,19.0,67,0.7365,0.2635,0.29599456890699255,0.13981681110138383,205.95016275233837,0.316296881586163,0.0,0.0,0.0,0.0,NA,NA,0.02224949999981618
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_naive_s005,5,mixed_geom_0.6+0.1_w0.2,naive,2000,5,10,8.0545,5.0,19.0,67,0.7365,0.2635,0.29599456890699255,0.13981681110138383,205.95016275233837,0.316296881586163,709.8565947197276,0.3549282973598638,393.58718785734465,0.3549282973598638,NA,NA,0.0276862999999139
toy,full,d58591a6ee,toy_full_d58591a6ee_mixed_geom_0.6+0.1_w0.2_causal_labelled_s005,5,mixed_geom_0.6+0.1_w0.2,causal_labelled,2000,5,10,8.0545,5.0,19.0,67,0.7365,0.2635,0.29599456890699255,0.13981681110138383,205.95016275233837,0.316296881586163,455.0293120235461,0.22751465601177304,236.5491412398653,0.22751465601177304,254.8272826961815,35.89841731297782,0.025564199999735138
